exp,label,seed,n_train_cx,n_train_pairs,tau,top1,train_acc,val_acc,best_val_acc,best_epoch,overfit_gap,tau_ss_class_HELIX,top1_ss_class_HELIX,tau_ss_class_SHEET,top1_ss_class_SHEET,tau_ss_class_UNUSUAL,top1_ss_class_UNUSUAL,tau_length_bucket_long,top1_length_bucket_long,tau_length_bucket_medium,top1_length_bucket_medium,tau_length_bucket_short,top1_length_bucket_short,tau_length_bucket_very_long,top1_length_bucket_very_long
F_router_cv,fold=2_75B_25G,2,555,33088,0.362406863455508,4.332860416666667,0.7559999823570251,0.6346490979194641,0.6346490979194641,8,0.12135088443756104,0.20701754385964916,4.2124266666666665,0.49756984356477785,4.415823529411765,0.3644736842105263,4.35761875,0.31145510835913315,4.7567352941176475,0.4135338345864662,3.163871428571429,0.3864695590851898,2.949908333333333,0.3807017543859648,5.797233333333334
F_router_cv,fold=3_gen_only,0,402,4020,0.27008809593912725,4.008858333333333,0.7379999756813049,0.6207602620124817,0.6207602620124817,28,0.11723971366882324,0.22894736842105265,4.64413125,0.3659919028340081,3.3036384615384615,0.23911452492100851,3.956410526315789,0.4007037631373337,3.824011111111111,0.2744360902255639,3.2321999999999997,0.15885167464114833,2.685481818181818,0.26917293233082706,5.944142857142857
F_router_cv,fold=2_75B_25G,3,555,33088,0.41702139683280764,3.9619062499999997,0.8044999837875366,0.6451754570007324,0.6451754570007324,30,0.1593245267868042,0.2428070175438597,3.7726333333333333,0.643106854215234,4.030935294117647,0.34013157894736845,4.06600625,0.33869969040247677,4.307235294117647,0.4,3.252985714285714,0.47685751715579183,2.666466666666667,0.47807017543859637,5.181666666666667
F_router_cv,fold=3_gen_only,1,402,4020,0.2303875814297204,4.155204166666667,0.7975000143051147,0.6283625960350037,0.6283625960350037,46,0.16913741827011108,0.17565789473684212,5.05431875,0.29554655870445345,3.1798461538461535,0.23189328050943225,4.065405263157895,0.3269793816602633,4.105555555555556,0.24285714285714285,3.2877285714285707,0.06985645933014353,2.8913727272727274,0.2819548872180451,6.047607142857143
F_router_cv,fold=2_75B_25G,4,555,33087,0.3865557429651281,4.152572916666667,0.7730000019073486,0.648245632648468,0.648245632648468,11,0.12475436925888062,0.2168421052631579,3.973866666666666,0.48959392440927824,4.250082352941176,0.4361842105263158,4.21650625,0.3393188854489164,4.504588235294118,0.3082706766917293,3.329885714285715,0.5690299894043721,2.8432666666666666,0.3166666666666667,5.443091666666667
F_router_cv,fold=3_gen_only,2,402,4020,0.21699764189558254,4.1036062499999995,0.7885000109672546,0.6352339386940002,0.6352339386940002,44,0.1532660722732544,0.17105263157894735,4.6174687500000005,0.27206477732793527,3.0438615384615377,0.2180106631821919,4.395968421052632,0.27077104917410105,3.9832666666666663,0.2548872180451128,3.3365928571428567,0.08229665071770334,2.688372727272727,0.2503759398496241,6.05995
F_router_cv,fold=3_gen_only,3,402,4020,0.2411279809663929,4.211710416666667,0.7804999947547913,0.6311403512954712,0.6311403512954712,38,0.14935964345932007,0.2118421052631579,5.05314375,0.31255060728744943,3.384307692307693,0.216921658286289,4.069252631578947,0.379583149949417,3.976988888888889,0.2511278195488722,3.2441785714285714,0.12248803827751197,2.847990909090909,0.23533834586466162,6.40162857142857
F_router_cv,fold=3_gen_only,4,402,4020,0.22467365988078658,3.9726583333333334,0.7975000143051147,0.621345043182373,0.621345043182373,49,0.1761549711227417,0.18618421052631579,4.59665,0.29878542510121453,3.1681538461538454,0.20637777787057437,3.997642105263158,0.318727355621505,4.1390111111111105,0.2729323308270677,3.2190499999999997,0.0708133971291866,2.7681999999999998,0.2368421052631579,5.5656857142857135
F_router_cv,fold=3_bench_only,0,606,42777,0.4661407275180746,3.751264583333333,0.7124999761581421,0.6384502649307251,0.6384502649307251,6,0.07404971122741699,0.45657894736842103,4.412325,0.46153846153846156,3.0964076923076913,0.4773416717354129,3.642642105263158,0.525849961967743,3.6893222222222226,0.456390977443609,2.9583357142857136,0.34832535885167465,2.5685545454545458,0.5300751879699248,5.513285714285715
F_router_cv,fold=3_bench_only,1,606,42777,0.4610997648125159,3.7679375,0.6790000200271606,0.6274853944778442,0.6274853944778442,5,0.051514625549316406,0.4592105263157895,4.418925,0.45748987854251005,3.0747999999999993,0.4651606246787104,3.6939894736842107,0.49428646496499684,3.7868555555555554,0.4548872180451128,2.953778571428572,0.3626794258373206,2.6334,0.5233082706766917,5.4613571428571435
F_router_cv,fold=3_25B_75G,0,453,13710,0.35714544372690954,3.8488791666666664,0.8180000185966492,0.5988304018974304,0.5988304018974304,32,0.21916961669921875,0.35,4.42961875,0.38299595141700404,3.240146153846154,0.3454754700247687,3.776336842105263,0.44629616771310826,3.8438,0.26917293233082706,2.951014285714286,0.20574162679425836,2.9117090909090915,0.5067669172932331,5.486357142857143
F_router_cv,fold=3_bench_only,2,606,42777,0.483682849001059,3.6281958333333333,0.7879999876022339,0.6469298005104065,0.6469298005104065,11,0.1410701870918274,0.44473684210526315,4.371575,0.4898785425101214,2.9318923076923076,0.5122403276702654,3.47861052631579,0.5211623291752387,3.620355555555556,0.45488721804511284,2.949985714285714,0.4354066985645933,2.5416454545454545,0.5263157894736842,5.165164285714286
F_router_cv,fold=3_25B_75G,1,453,13709,0.2623744176875908,4.0461583333333335,0.7670000195503235,0.6147660613059998,0.6147660613059998,19,0.15223395824432373,0.2717105263157895,4.46483125,0.23400809716599189,3.4816999999999996,0.27392096656809645,4.0798,0.2507922159712445,4.529277777777778,0.2887218045112782,3.0076571428571426,0.1511961722488038,2.6991545454545456,0.33082706766917286,5.8324428571428575
F_router_cv,fold=3_25B_75G,2,453,13708,0.3635189981788239,3.947175,0.8385000228881836,0.6191520690917969,0.6191520690917969,26,0.21934795379638672,0.43486842105263157,4.429562499999999,0.3360323886639676,3.1982307692307694,0.32224190121630863,4.053389473684211,0.5656685750823826,3.612055555555555,0.36390977443609024,3.252392857142858,0.23253588516746415,2.7134181818181817,0.3360902255639098,5.826771428571429
F_router_cv,fold=3_25B_75G,3,453,13710,0.37883221510547394,3.888510416666667,0.8374999761581421,0.6298245787620544,0.6298245787620544,29,0.20767539739608765,0.3598684210526316,4.23034375,0.4129554655870446,3.274669230769231,0.37145423871521405,4.020647368421053,0.37131567354498396,3.9776111111111114,0.4007518796992482,3.0917357142857145,0.32057416267942584,2.4585727272727276,0.4075187969924812,5.7515285714285715
F_router_cv,fold=3_bench_only,4,606,42777,0.44707047098034575,3.7132062500000003,0.7319999933242798,0.6160818934440613,0.6160818934440613,5,0.1159180998802185,0.4111842105263158,4.3157125,0.4566801619433199,3.0734769230769228,0.4707154280722306,3.643542105263158,0.5142004066320189,3.542577777777778,0.4045112781954887,2.9901142857142853,0.3569377990430622,2.677163636363636,0.5172932330827067,5.360021428571429
F_router_cv,fold=3_25B_75G,4,453,13710,0.3468094567474096,3.8214583333333336,0.8309999704360962,0.6190058588981628,0.6190058588981628,27,0.21199411153793335,0.35855263157894735,4.47099375,0.2850202429149798,3.194184615384615,0.37919729793251394,3.7036684210526314,0.3268434184423248,4.1709555555555555,0.38345864661654133,3.080507142857143,0.15885167464114833,2.675718181818182,0.4706766917293233,5.237957142857143
F_router_cv,fold=3_bench_only,3,606,42777,0.5053968516491253,3.5802625,0.7584999799728394,0.6554093360900879,0.6554093360900879,12,0.10309064388275146,0.4796052631578948,4.2844,0.5093117408906883,2.9683307692307688,0.5244374756343554,3.4059947368421057,0.5165025070409491,3.885511111111111,0.4533834586466165,2.9374571428571428,0.46698564593301434,2.4056545454545453,0.5804511278195489,4.949742857142857
F_router_cv,fold=3_50B_50G,0,504,23399,0.313251610670047,3.9368541666666665,0.699999988079071,0.621052622795105,0.621052622795105,5,0.07894736528396606,0.3967105263157895,4.129049999999999,0.22186234817813766,3.665223076923077,0.3054999139365175,3.960857894736842,0.3314939703572095,4.0716777777777775,0.23157894736842108,3.257921428571428,0.20191387559808616,2.7423363636363636,0.4706766917293233,5.467664285714284
F_router_cv,fold=3_50B_50G,1,504,23399,0.3612900936224896,3.8875354166666667,0.7684999704360962,0.6381579041481018,0.6381579041481018,19,0.13034206628799438,0.3973684210526316,4.4677500000000006,0.3700404858299595,3.569546153846154,0.3249212337498905,3.6165052631578947,0.3947167566298859,3.8965888888888887,0.34511278195488726,2.9223785714285713,0.27081339712918656,2.6347545454545456,0.4270676691729324,5.8312
F_router_cv,fold=3_50B_50G,2,504,23398,0.4766821074140813,3.5494062500000005,0.8410000205039978,0.6102339029312134,0.6102339029312134,48,0.23076611757278442,0.4421052631578948,4.21268125,0.5206477732793522,2.7588692307692306,0.4757176785641056,3.531752631578948,0.6089712395417668,3.483388888888889,0.49323308270676697,2.785235714285714,0.3923444976076555,2.3795727272727274,0.44135338345864666,5.2751714285714275
F_router_cv,fold=3_50B_50G,3,504,23399,0.4407067661365491,3.610204166666667,0.7524999976158142,0.6254385709762573,0.6254385709762573,12,0.12706142663955688,0.3953947368421053,4.29210625,0.4469635627530364,2.8928769230769222,0.4745832983837472,3.5267736842105264,0.5141787761200743,3.7827666666666664,0.40225563909774437,2.935521428571428,0.3712918660287082,2.5113909090909092,0.48646616541353394,5.037307142857144
F_router_cv,fold=3_50B_50G,4,504,23398,0.4325927310488297,3.9123666666666668,0.8159999847412109,0.648245632648468,0.648245632648468,29,0.16775435209274292,0.4263157894736842,4.6598125,0.43643724696356273,3.1921461538461533,0.4352481183283455,3.7757210526315785,0.5890325772896648,3.782755555555555,0.3992481203007519,3.1310000000000002,0.32822966507177037,2.5995909090909093,0.4473684210526316,5.808521428571429
F_router_cv,fold=3_75B_25G,0,555,33088,0.5154949999442014,3.7147729166666665,0.8399999737739563,0.6207602620124817,0.6207602620124817,49,0.2192397117614746,0.4980263157894737,4.22088125,0.465587044534413,3.5433230769230772,0.5643530192496169,3.4058842105263154,0.5317628067199516,3.6327111111111114,0.45037593984962404,3.0741,0.5138755980861244,2.5090636363636367,0.5714285714285714,5.355542857142857
F_router_cv,fold=3_75B_25G,1,555,33087,0.39772662755104937,3.8939062500000006,0.7354999780654907,0.6540935635566711,0.6540935635566711,13,0.08140641450881958,0.4164473684210527,4.5075375,0.42834008097166,2.9338692307692305,0.36101574605694464,4.034031578947369,0.4346589726699241,4.080144444444445,0.412781954887218,2.9252642857142854,0.2842105263157895,2.4759636363636366,0.4481203007518798,5.856921428571427
F_router_cv,fold=3_75B_25G,2,555,33088,0.4797453301881241,3.6983312500000003,0.7559999823570251,0.6346490979194641,0.6346490979194641,8,0.12135088443756104,0.4532894736842105,4.17469375,0.4817813765182187,3.212884615384615,0.5006308618603024,3.629331578947368,0.5422674919974806,3.7874777777777777,0.45939849624060153,2.9036642857142856,0.43062200956937796,2.4620727272727274,0.4984962406015037,5.407035714285713
F_router_cv,fold=4_gen_only,0,402,4020,0.2205162634335248,3.8020625,0.7379999756813049,0.6207602620124817,0.6207602620124817,28,0.11723971366882324,0.1727088527603374,3.8799761904761905,0.26421052631578945,3.98717,0.25386996904024767,3.596929411764706,0.22105263157894736,4.1957249999999995,0.3157894736842105,3.1349374999999995,0.0556277376689955,2.9927375,0.313157894736842,5.6394416666666665
F_router_cv,fold=4_gen_only,1,402,4020,0.2132713098862824,3.794,0.7975000143051147,0.6283625960350037,0.6283625960350037,46,0.16913741827011108,0.16767778099320682,3.8357571428571435,0.2652631578947368,3.87913,0.23900928792569662,3.6923411764705882,0.2131578947368421,4.08625,0.32960526315789473,3.1549375,0.042445508606215515,3.04296875,0.28596491228070176,5.550041666666666
F_router_cv,fold=3_75B_25G,3,555,33088,0.5161505771261924,3.5398083333333332,0.8044999837875366,0.6451754570007324,0.6451754570007324,30,0.1593245267868042,0.4815789473684211,4.2392062500000005,0.48987854251012153,2.879723076923076,0.563239131133206,3.402478947368421,0.6288264698192247,3.4433,0.4413533834586466,2.8325928571428567,0.5186602870813398,2.3614909090909095,0.5165413533834587,5.234885714285714
F_router_cv,fold=3_75B_25G,4,555,33087,0.4545295082747869,3.5614604166666664,0.7730000019073486,0.648245632648468,0.648245632648468,11,0.12475436925888062,0.4355263157894737,4.15966875,0.4412955465587045,2.869061538461538,0.4795870125944755,3.531452631578947,0.5621690733719629,3.6675,0.4195488721804511,2.87395,0.31004784688995213,2.552109090909091,0.5338345864661654,4.973864285714285
F_router_cv,fold=4_gen_only,2,402,4020,0.21919120374043569,3.8565770833333333,0.7885000109672546,0.6352339386940002,0.6352339386940002,44,0.1532660722732544,0.1255698692011964,4.07102380952381,0.2557894736842105,3.83721,0.31331269349845203,3.603064705882353,0.21842105263157896,4.316875,0.3236842105263158,3.00955625,0.1220472954318334,3.12366875,0.20964912280701756,5.809716666666667
F_router_cv,fold=4_gen_only,3,402,4020,0.24529522702177234,3.834589583333333,0.7804999947547913,0.6311403512954712,0.6311403512954712,38,0.14935964345932007,0.21029886477156992,3.873938095238095,0.3063157894736842,3.9264199999999994,0.2526315789473684,3.7319647058823526,0.21052631578947367,4.177949999999999,0.35526315789473684,3.21384375,0.08851726001268549,3.1553000000000004,0.3192982456140351,5.453516666666666
F_router_cv,fold=4_gen_only,4,402,4020,0.247279919617842,3.7663020833333327,0.7975000143051147,0.621345043182373,0.621345043182373,49,0.1761549711227417,0.2088202673971727,3.9389666666666665,0.2778947368421053,3.7988,0.27678018575851393,3.533894117647059,0.30000000000000004,4.336925,0.330921052631579,3.1932375,0.1457871272745786,2.9264875,0.2535087719298246,5.459933333333333
F_router_cv,fold=4_bench_only,0,606,42777,0.3801827679019265,3.512922916666667,0.7124999761581421,0.6384502649307251,0.6384502649307251,6,0.07404971122741699,0.35219720382595743,3.8265476190476186,0.47368421052631576,3.06776,0.35975232198142415,3.387364705882353,0.33947368421052637,4.253500000000001,0.39539473684210524,2.95340625,0.32475883002156913,2.68135,0.4473684210526316,5.12085
F_router_cv,fold=4_bench_only,1,606,42777,0.3429003279814022,3.5221708333333335,0.6790000200271606,0.6274853944778442,0.6274853944778442,5,0.051514625549316406,0.3346493712256611,3.6091428571428574,0.38105263157894737,3.6293699999999993,0.3306501547987616,3.351676470588235,0.2421052631578947,3.991775,0.3736842105263158,2.88409375,0.24449045762841703,2.823175,0.4666666666666666,5.1484
F_router_cv,fold=4_bench_only,2,606,42777,0.4455388595933243,3.3853145833333333,0.7879999876022339,0.6469298005104065,0.6469298005104065,11,0.1410701870918274,0.4374221552609316,3.5643333333333325,0.4694736842105264,3.2618099999999997,0.4414860681114551,3.2368235294117644,0.35789473684210527,3.8199,0.49407894736842106,2.814325,0.36819552614839385,2.7089625,0.5131578947368421,4.903574999999999
F_router_cv,fold=4_25B_75G,0,453,13710,0.2419825777890496,3.7307437500000002,0.8180000185966492,0.5988304018974304,0.5988304018974304,32,0.21916961669921875,0.15510804747772736,4.088680952380951,0.41263157894736846,3.1281,0.24891640866873063,3.6430823529411764,0.33421052631578946,4.126125,0.36644736842105263,3.09045,-0.008920687685482856,3.2409749999999997,0.3798245614035088,5.1057
F_router_cv,fold=4_25B_75G,1,453,13709,0.30449764189558254,3.587889583333333,0.7670000195503235,0.6147660613059998,0.6147660613059998,19,0.15223395824432373,0.2789520035307551,3.7078333333333324,0.40315789473684216,3.5253500000000004,0.27801857585139317,3.4765117647058825,0.2947368421052632,4.251825,0.3605263157894737,2.94865625,0.15165082042358974,2.8901125,0.43684210526315786,5.149258333333333
F_router_cv,fold=4_25B_75G,2,453,13708,0.29027801925343866,3.7624104166666665,0.8385000228881836,0.6191520690917969,0.6191520690917969,26,0.21934795379638672,0.22489612420836105,4.1781476190476186,0.32,3.6453699999999998,0.35356037151702785,3.3176999999999994,0.22368421052631582,4.330325,0.3631578947368421,3.0651562500000002,0.20504458407610543,2.8431999999999995,0.32894736842105265,5.728391666666666
F_router_cv,fold=4_25B_75G,3,453,13710,0.23474399751764796,3.81251875,0.8374999761581421,0.6298245787620544,0.6298245787620544,29,0.20767539739608765,0.15811159332354632,4.146057142857142,0.2168421052631579,4.07762,0.339938080495356,3.244558823529412,0.11578947368421053,4.477925,0.3486842105263158,2.8980375,0.11081093992136504,3.1314937499999997,0.28771929824561404,5.718058333333333
F_router_cv,fold=4_25B_75G,4,453,13710,0.29791348002874624,3.6913416666666663,0.8309999704360962,0.6190058588981628,0.6190058588981628,27,0.21199411153793335,0.1671606360556806,4.206666666666665,0.40631578947368424,3.3289300000000006,0.3956656346749226,3.267947058823529,0.22631578947368422,3.95375,0.40328947368421053,3.0365,0.20229307166518606,3.0229375000000003,0.3087719298245614,5.368199999999999
F_router_cv,fold=4_bench_only,3,606,42777,0.44180905125174724,3.456825,0.7584999799728394,0.6554093360900879,0.6554093360900879,12,0.10309064388275146,0.45295702942755256,3.627599999999999,0.46526315789473693,3.1681500000000002,0.41424148606811145,3.4156764705882354,0.3973684210526316,3.8199,0.4421052631578947,3.05253125,0.3991113642815576,2.6586937500000003,0.5131578947368421,4.939033333333334
F_router_cv,fold=4_bench_only,4,606,42777,0.3815031924853132,3.4817541666666667,0.7319999933242798,0.6160818934440613,0.6160818934440613,5,0.1159180998802185,0.3356664449789615,3.6069761904761912,0.4084210526315789,3.5299099999999997,0.4222910216718266,3.298741176470588,0.2894736842105263,4.397824999999999,0.4006578947368421,2.97549375,0.30569378798225544,2.82925,0.48771929824561405,4.721416666666666
F_router_cv,fold=4_50B_50G,0,504,23399,0.26107137476558834,3.6696270833333333,0.699999988079071,0.621052622795105,0.621052622795105,5,0.07894736528396606,0.15813807966470317,3.91167619047619,0.38,3.19868,0.3182662538699691,3.6476529411764704,0.18157894736842106,4.441174999999999,0.30723684210526314,3.1409937500000003,0.1042667558757124,3.0323562500000003,0.4350877192982457,4.966983333333333
F_router_cv,fold=4_50B_50G,1,504,23399,0.3523139296588471,3.677835416666667,0.7684999704360962,0.6381579041481018,0.6381579041481018,19,0.13034206628799438,0.2834844707991692,3.8865428571428566,0.4652631578947369,3.6346499999999997,0.3708978328173375,3.4454235294117646,0.43947368421052635,4.177325000000001,0.325,2.99543125,0.30562599950285707,2.9272875000000003,0.42192982456140343,5.421941666666666
F_router_cv,fold=4_50B_50G,2,504,23398,0.40387393109279596,3.556808333333333,0.8410000205039978,0.6102339029312134,0.6102339029312134,48,0.23076611757278442,0.3837920429990726,3.70345238095238,0.41684210526315796,3.18241,0.42105263157894735,3.5958941176470582,0.3394736842105263,4.191325,0.4815789473684211,2.85193125,0.3714902143310196,2.847425,0.36491228070175447,5.230983333333333
F_router_cv,fold=4_50B_50G,3,504,23399,0.23694045630606522,3.7841729166666664,0.7524999976158142,0.6254385709762573,0.6254385709762573,12,0.12706142663955688,0.18418470213316157,4.15814761904762,0.30105263157894735,3.51751,0.2643962848297214,3.4790647058823527,0.22894736842105262,4.1077,0.3072368421052632,2.94691875,0.138452947865564,3.05865625,0.2771929824561404,5.760025
F_router_cv,fold=4_50B_50G,4,504,23398,0.3737976256757561,3.59885,0.8159999847412109,0.648245632648468,0.648245632648468,29,0.16775435209274292,0.29349231733405895,4.049761904761904,0.4242105263157894,3.08373,0.443343653250774,3.3448529411764705,0.4210526315789474,3.968025,0.4855263157894737,2.83505625,0.2759981401851629,2.9857687499999996,0.3394736842105263,5.311624999999999
F_router_cv,fold=4_75B_25G,0,555,33088,0.4419779426793471,3.437977083333333,0.8399999737739563,0.6207602620124817,0.6207602620124817,49,0.2192397117614746,0.34807990908161557,3.833209523809523,0.5242105263157895,3.13012,0.5095975232198143,3.130841176470588,0.3421052631578947,4.12745,0.493421052631579,2.708425,0.37001277540646244,2.85029375,0.5026315789473684,4.964466666666666
F_router_cv,fold=4_75B_25G,1,555,33087,0.40825699906151264,3.4509291666666666,0.7354999780654907,0.6540935635566711,0.6540935635566711,13,0.08140641450881958,0.35621649910801906,3.531780952380952,0.4800000000000001,3.1508000000000003,0.4303405572755418,3.5276,0.4131578947368421,3.7353250000000005,0.4513157894736842,2.8286687500000003,0.32871836560559065,2.788025,0.45526315789473687,5.069683333333334
F_router_cv,fold=4_75B_25G,2,555,33088,0.3606687003745542,3.6759729166666664,0.7559999823570251,0.6346490979194641,0.6346490979194641,8,0.12135088443756104,0.33215502441502126,3.9049476190476184,0.38526315789473686,3.3615699999999995,0.3814241486068112,3.578064705882353,0.2789473684210526,4.3292,0.4440789473684211,2.9069562500000004,0.2846376800710312,2.98234375,0.3780701754385965,5.408425
F_router_cv,fold=4_75B_25G,3,555,33088,0.37535820649841783,3.61636875,0.8044999837875366,0.6451754570007324,0.6451754570007324,30,0.1593245267868042,0.34668341936480457,4.056090476190476,0.4852631578947369,3.2291,0.3461300309597523,3.3009882352941173,0.2868421052631579,4.3001000000000005,0.42171052631578954,2.79556875,0.3260746194952533,2.8737312500000005,0.4087719298245614,5.473041666666667
F_router_cv,fold=4_75B_25G,4,555,33087,0.398827753888822,3.4794354166666666,0.7730000019073486,0.648245632648468,0.648245632648468,11,0.12475436925888062,0.3411802294401144,3.7949714285714284,0.4336842105263158,3.1868500000000006,0.44953560371517026,3.261764705882353,0.38947368421052636,3.8199,0.455921052631579,2.9398,0.36950957745593965,2.6699,0.36491228070175435,5.164841666666667
